time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
308800,2025-07-25 04:06:47,-6.88072602379586,107.455072393149,4.92126,,,2125.5475821251,4.265092,8.94776,42.82480452,463.48754764,32,5,7.813,2125.5475821251,4.92126,11.1399612,75.998362012,8.724066,2.013246,0,247, -3.7, 14.7,0,0,508,920,1024,1024,-78,-16,0,0,231.5,0,0,79,3.909,3.902,0,0,0,0,5.996,118.76,2125.5475821251,4.92126,6,P-GPS,
308900,2025-07-25 04:06:47,-6.88072246850291,107.455073176822,4.92126,,,2125.5475821251,4.265092,8.9030212,43.687993524,464.81628784,32,5,7.813,2125.5475821251,4.92126,11.1399612,75.998362012,8.724066,1.789552,0,247.5, -1.8, 3.8,0,0,377,948,1024,1024,-98,-12,0,0,231.5,0,0,79,3.909,3.902,0,0,0,0,5.996,118.76,2125.5475821251,4.92126,6,P-GPS,
309000,2025-07-25 04:06:47,-6.88071905753023,107.455073916967,4.92126,,,2125.5475821251,4.265092,8.4780026,44.53412216,466.08925376,32,5,7.813,2125.5475821251,4.92126,11.1399612,75.998362012,8.276678,1.789552,0,247.6, 5.9, -2.4,0,0,364,880,1024,1024,-100,-22,0,0,231.5,0,0,79,3.909,3.902,0,0,0,0,5.996,118.76,2125.5475821251,4.92126,6,P-GPS,
309100,2025-07-25 04:06:47,-6.88071574450153,107.455074786839,4.92126,,,2125.5475821251,4.265092,8.0753534,45.42158938,467.33597296,32,5,7.813,2125.5475821251,4.92126,11.1399612,75.998362012,7.82929,2.013246,0,247.2, 16.3, -2.3,0,0,364,900,1024,1024,-100,-19,0,0,231.5,0,0,79,3.909,3.902,0,0,0,0,5.996,118.76,2125.5475821251,4.92126,6,P-GPS,
309200,2025-07-25 04:06:47,-6.88071255568073,107.455075978046,4.92126,,,2125.5475821251,4.593176,8.1424616,46.399935868,468.57941132,32,5,7.813,2125.5475821251,4.92126,11.1399612,75.998362012,7.605596,2.908022,0,247.4, 23.6, 0,0,0,364,900,1024,1024,-100,-19,0,0,231.5,0,0,79,3.909,3.902,0,0,0,0,5.996,118.76,2125.5475821251,4.92126,6,P-GPS,
309300,2025-07-25 04:06:47,-6.88070945967742,107.455077440797,4.92126,,,2125.5475821251,4.593176,8.2990474,47.454725928,469.82613052,32,5,7.813,2125.5475821251,4.92126,11.1399612,75.998362012,7.381902,3.802798,0,247.7, 23, 1.6,0,0,364,893,1024,1024,-100,-20,0,0,231.5,0,0,79,3.909,3.902,0,0,0,0,5.996,118.76,2125.5475821251,4.92126,6,P-GPS,
309400,2025-07-25 04:06:47,-6.88070656936555,107.455079262378,4.92126,,,2125.5475821251,4.593176,8.6345884,48.585303392,471.06956888,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,7.381902,4.47388,0,247.7, 22.7, 2.5,0,0,495,557,1024,1024,-80,-71,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
309500,2025-07-25 04:06:48,-6.88070354742137,107.455081263185,4.92126,,,2125.5475821251,4.593176,8.9924988,49.801838864,472.38846656,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,7.381902,5.144962,0,247.7, 22.9, 2.7,0,0,495,557,1024,1024,-80,-71,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
309600,2025-07-25 04:06:48,-6.88070038259251,107.45508374124,4.92126,,,2125.5475821251,4.593176,9.2609316,51.195211612,473.8517212,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,7.381902,5.59235,0,247.3, 21.3, -1.4,0,0,820,364,1024,1024,-31,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
309700,2025-07-25 04:06:48,-6.88069740618401,107.455086250683,4.92126,,,2125.5475821251,4.593176,9.506995,52.56233764,475.26904408,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,7.158208,6.263432,0,245.9, 13, -8.9,0,0,843,364,1024,1024,-27,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
309800,2025-07-25 04:06:48,-6.8806946093836,107.45508893546,4.92126,,,2125.5475821251,4.265092,9.3280398,53.945539784,476.67652444,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,6.487126,6.71082,0,245.1, 3.3, -15.9,0,0,804,364,1024,1024,-33,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
309900,2025-07-25 04:06:48,-6.88069227926262,107.455091854042,4.92126,,,2125.5475821251,4.265092,8.7464354,55.299542452,478.0347922,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,5.59235,6.71082,0,247.1, -5.1, -24.1,0,0,826,364,1024,1024,-30,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
310000,2025-07-25 04:06:48,-6.88069035309153,107.455094610715,4.92126,,,2125.5475821251,4.265092,7.941137,56.5206711,479.25526468,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,4.250186,6.71082,0,248.6, -6.1, -26.4,0,0,902,364,1024,1024,-18,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
310100,2025-07-25 04:06:48,-6.88068928784971,107.455097582911,4.92126,,,2125.5475821251,4.265092,7.2253162,57.623689508,480.40027784,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,2.684328,6.71082,0,247.4, -2.3, -21.5,0,0,945,364,1024,1024,-12,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
310200,2025-07-25 04:06:48,-6.88068855871594,107.455100455456,4.92126,,,2125.5475821251,4.265092,6.934514,58.6286108,481.47311252,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,1.789552,6.71082,0,246.4, -1.9, -18.8,0,0,952,364,1024,1024,-11,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
310300,2025-07-25 04:06:48,-6.88068799147069,107.455103278529,4.92126,,,2125.5475821251,4.265092,7.0016222,59.587928416,482.51641964,32,5,7.806,2125.5475821251,4.92126,11.1399612,75.998362012,0.894776,6.934514,0,246.2, -3.8, -19.2,0,0,961,364,1024,1024,-10,-100,0,0,231.5,0,0,79,3.902,3.896,0,0,0,0,6.935,118.76,2125.5475821251,4.92126,6,P-GPS,
310400,2025-07-25 04:06:48,-6.88068782030341,107.455106117994,4.92126,,,2125.5475821251,4.265092,6.934514,60.4740833,483.5466034,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,0.223694,6.934514,0,246.4, -4.8, -20.3,0,0,963,364,1024,1024,-9,-100,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
310500,2025-07-25 04:06:49,-6.88068785112824,107.455108800382,4.92126,,,2125.5475821251,4.265092,6.9568834,61.276576764,484.52101288,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-0.447388,6.934514,0,246.8, -4.7, -20.6,0,0,968,364,1024,1024,-8,-100,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
310600,2025-07-25 04:06:49,-6.88068846972807,107.455111894817,4.92126,,,2125.5475821251,4.265092,7.0239916,62.093505924,485.6627452,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-1.11847,6.934514,0,247, -4.5, -20.7,0,0,992,364,1024,1024,-5,-100,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
310700,2025-07-25 04:06:49,-6.88068916409407,107.455114711368,4.92126,,,2125.5475821251,4.265092,7.0016222,62.820540068,486.712614,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-2.013246,6.71082,0,247.1, -4.6, -20.8,0,0,1024,703,1024,1024,0,-49,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
310800,2025-07-25 04:06:49,-6.88069046207476,107.455117381039,4.92126,,,2125.5475821251,4.265092,7.2253162,63.396983656,487.79201036,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-2.684328,6.71082,0,246.9, -4.2, -20,0,0,1024,839,1024,1024,0,-28,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
310900,2025-07-25 04:06:49,-6.88069173658452,107.455120163441,4.92126,,,2125.5475821251,4.265092,7.493749,64.025920684,488.90093428,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-3.35541,6.71082,0,246.9, -4.1, -9,0,0,1024,842,1024,1024,0,-28,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
311000,2025-07-25 04:06:49,-6.88069312383449,107.455122864949,4.92126,,,2125.5475821251,4.265092,7.2924244,64.622049312,490.00329652,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-3.35541,6.487126,0,246.5, -4.4, 2.4,0,0,982,1124,1021,1024,-6,15,-0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
311100,2025-07-25 04:06:49,-6.88069460577736,107.455125337406,4.92126,,,2125.5475821251,4.265092,6.8002976,65.142062452,491.04988448,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-3.131716,6.039738,0,246.3, -4.2, 2.4,0,0,1024,1399,1013,1024,0,57,-2,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
311200,2025-07-25 04:06:49,-6.8806959189678,107.455127726207,4.92126,,,2125.5475821251,4.265092,6.3081708,65.676839372,492.03741732,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-2.908022,5.59235,0,246.3, -3, 2,0,0,1024,1388,1024,1024,0,55,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
311300,2025-07-25 04:06:49,-6.88069712133266,107.455129972822,4.92126,,,2125.5475821251,3.937008,5.9949992,66.194555924,492.9626142,32,5,7.812,2125.5475821251,4.92126,11.1399612,75.998362012,-2.684328,5.368656,0,246.6, -2.1, 7.8,0,0,1168,1071,1024,1024,22,7,0,0,231.5,0,0,79,3.911,3.906,0,0,0,0,6.324,118.76,2125.5475821251,4.92126,6,P-GPS,
311400,2025-07-25 04:06:49,-6.88069825815747,107.455132082979,4.92126,,,2125.5475821251,3.937008,5.5028724,66.687666176,493.8320368,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-2.460634,4.921268,0,246.5, -1.8, 10.4,0,0,1492,1024,1024,1024,71,0,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
311500,2025-07-25 04:06:50,-6.88069911611972,107.455134075056,4.92126,,,2125.5475821251,3.937008,5.033115,67.194555956,494.6194384,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-1.789552,4.697574,0,246.3, -2.1, 4.3,0,0,1684,1039,1024,1024,100,2,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
311600,2025-07-25 04:06:50,-6.88069986595487,107.455136028774,4.92126,,,2125.5475821251,3.937008,5.033115,67.71161634,495.37731244,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-1.789552,4.250186,0,246.4, -8.9, 0.6,0,0,1684,1082,1024,1024,100,9,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
311700,2025-07-25 04:06:50,-6.88070064183897,107.455137722018,4.92126,,,2125.5475821251,3.937008,4.2054472,68.143702968,496.05316548,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-1.789552,3.802798,0,246.4, -15.8, 1.6,0,0,1684,1140,1024,1024,100,18,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
311800,2025-07-25 04:06:50,-6.8807014731059,107.455139183432,4.92126,,,2125.5475821251,3.937008,3.7133204,68.495080932,496.66340172,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-2.013246,3.131716,0,246.2, -15.8, 2.5,0,0,1684,1142,1024,1024,100,18,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
311900,2025-07-25 04:06:50,-6.88070236229044,107.455140386703,4.92126,,,2125.5475821251,3.937008,3.1764548,68.755907712,497.20474032,31,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-2.013246,2.460634,0,246.1, -14.9, 2.8,0,0,1684,1141,1024,1024,100,18,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
312000,2025-07-25 04:06:50,-6.88070324823335,107.455141311139,4.92126,,,2125.5475821251,3.937008,3.1764548,68.928479896,497.6706196,31,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-2.013246,2.013246,0,246.2, -14.9, 2.4,0,0,1684,1252,1024,1024,100,35,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
312100,2025-07-25 04:06:50,-6.88070416201863,107.45514177102,4.92126,,,2125.5475821251,3.937008,2.6172198,68.945868348,498.04463536,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,1.342164,0,246.1, -15.3, 2.1,0,0,1684,1301,1024,1024,100,42,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
312200,2025-07-25 04:06:50,-6.88070521391178,107.455142150023,4.92126,,,2125.5475821251,3.937008,2.4158952,68.917981208,498.45145952,32,5,7.8,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,0.894776,0,246, -15.5, 2.6,0,0,1684,1337,1024,1024,100,47,0,0,231.5,0,0,79,3.908,3.902,0,0,0,0,7.124,119.12,2125.5475821251,4.92126,6,P-GPS,
312300,2025-07-25 04:06:50,-6.8807062120863,107.455142407546,4.92126,,,2125.5475821251,3.937008,2.460634,68.85991034,498.82875612,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.460634,0.223694,0,246, -15.4, 3.9,0,0,1684,1352,1024,1024,100,50,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
312400,2025-07-25 04:06:50,-6.88070727805165,107.455142321683,4.92126,,,2125.5475821251,3.937008,2.460634,68.67946414,499.21917608,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.460634,0,0,246, -15.1, 5.1,0,0,1684,1291,1024,1024,100,40,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
312500,2025-07-25 04:06:50,-6.88070828859974,107.455142130042,4.92126,,,2125.5475821251,3.937008,2.5053728,68.473427388,499.59319184,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.460634,-0.447388,0,246, -14.8, 5.7,0,0,1684,1278,1024,1024,100,38,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
312600,2025-07-25 04:06:51,-6.88070927256454,107.455141619569,4.92126,,,2125.5475821251,3.937008,2.5053728,68.165356512,499.99673516,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,-1.11847,0,246, -14.6, 5.7,0,0,1684,1278,1024,1024,100,38,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
312700,2025-07-25 04:06:51,-6.88071025440825,107.455141040867,4.92126,,,2125.5475821251,3.937008,2.7290668,67.835632092,500.410121,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,-1.565858,0,246.1, -14.7, 4.3,0,0,1684,1422,1024,1024,100,60,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
312800,2025-07-25 04:06:51,-6.8807112466164,107.455140163781,4.92126,,,2125.5475821251,3.937008,3.019869,67.405513968,500.89240448,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,-2.013246,0,246.2, -14.6, 4.2,0,0,1684,1510,1024,1024,100,74,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
312900,2025-07-25 04:06:51,-6.88071222539921,107.455139240691,4.92126,,,2125.5475821251,3.937008,3.1540854,66.962272484,501.38124964,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,-2.23694,0,246.1, -13.9, 6.8,0,0,1684,1560,1024,1024,100,81,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
313000,2025-07-25 04:06:51,-6.88071316367326,107.455138157331,4.92126,,,2125.5475821251,4.265092,3.4896264,66.471130736,501.9029032,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.23694,-2.684328,0,245.9, -13, 8.8,0,0,1684,1533,1024,1024,100,77,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
313100,2025-07-25 04:06:51,-6.88071398061934,107.455136915961,4.92126,,,2125.5475821251,4.265092,3.7133204,65.94324358,502.4442418,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-2.013246,-3.131716,0,245.7, -12.4, 9.1,0,0,1684,1535,1024,1024,100,77,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
313200,2025-07-25 04:06:51,-6.88071477536236,107.455135370943,4.92126,,,2125.5475821251,4.265092,3.7133204,65.316275056,503.07416308,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-1.789552,-3.35541,0,245.7, -12.2, 8.4,0,0,1684,1565,1024,1024,100,82,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
313300,2025-07-25 04:06:51,-6.88071548293108,107.455133865855,4.92126,,,2125.5475821251,4.265092,4.1159696,64.714569,503.67783764,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-1.565858,-3.802798,0,245.6, -12.5, 8.1,0,0,1684,1570,1024,1024,100,83,0,0,231.5,0,0,79,3.906,3.9,0,0,0,0,6.724,119.12,2125.5475821251,4.92126,6,P-GPS,
313400,2025-07-25 04:06:51,-6.88071606957684,107.455132127955,4.92126,,,2125.5475821251,4.265092,4.3172942,64.0501989,504.34056732,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-1.565858,-4.026492,0,245.7, -11.9, 9.3,0,0,1684,1574,1024,1024,100,83,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
313500,2025-07-25 04:06:51,-6.88071667250643,107.4551303758,4.92126,,,2125.5475821251,4.265092,4.4515106,63.37926712,505.01313952,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-1.342164,-4.250186,0,245.6, -11.7, 9.5,0,0,1684,1571,1024,1024,100,83,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
313600,2025-07-25 04:06:52,-6.88071714511873,107.455128514298,4.92126,,,2125.5475821251,4.265092,4.8317904,62.6886503,505.7086776,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-1.11847,-4.697574,0,245.6, -11.9, 9.6,0,0,1684,1574,1024,1024,100,83,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
313700,2025-07-25 04:06:52,-6.88071759958496,107.455126568932,4.92126,,,2125.5475821251,4.265092,5.0107456,61.972442928,506.43374324,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.894776,-4.921268,0,245.7, -12.1, 10.1,0,0,1684,1574,1024,1024,100,83,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
313800,2025-07-25 04:06:52,-6.88071797857354,107.455124502484,4.92126,,,2125.5475821251,4.265092,5.1897008,61.226051828,507.19489812,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.671082,-5.144962,0,245.7, -11.8, 9.3,0,0,1684,1499,1024,1024,100,72,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
313900,2025-07-25 04:06:52,-6.88071830697783,107.455122253437,4.92126,,,2125.5475821251,4.265092,5.4133948,60.425198784,508.01838896,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.671082,-5.368656,0,245.7, -12.2, 8.5,0,0,1684,1268,1024,1024,100,37,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
314000,2025-07-25 04:06:52,-6.88071854774662,107.455120131719,4.92126,,,2125.5475821251,4.265092,5.6147194,59.68012002,508.78938636,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.447388,-5.59235,0,245.5, -14, 6.7,0,0,1684,1123,1024,1024,100,15,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
314100,2025-07-25 04:06:52,-6.88071891393509,107.45511763614,4.92126,,,2125.5475821251,4.265092,5.6147194,58.792980884,509.70474072,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.447388,-5.59235,0,245.9, -15.2, 3.4,0,0,1684,1033,1024,1024,100,1,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
314200,2025-07-25 04:06:52,-6.8807192740447,107.455115207737,4.92126,,,2125.5475821251,4.265092,5.8607828,57.930119964,510.59384836,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.671082,-5.816044,0,246.3, -15.6, 1.4,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
314300,2025-07-25 04:06:52,-6.88071962469958,107.455112754245,4.92126,,,2125.5475821251,4.265092,6.0844768,57.060697364,511.49279852,32,5,7.805,2125.5475821251,4.92126,11.1399612,75.998362012,-0.671082,-6.039738,0,246.5, -15.5, 0.8,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,79,3.909,3.903,0,0,0,0,6.702,119.12,2125.5475821251,4.92126,6,P-GPS,
314400,2025-07-25 04:06:52,-6.88071998375283,107.455110179688,4.92126,,,2125.5475821251,4.265092,6.3305402,56.150920432,512.4343996,32,5,7.815,2125.5475821251,4.92126,11.1399612,75.998362012,-0.894776,-6.263432,0,246.5, -15.6, 0.7,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.5475821251,4.92126,6,P-GPS,
314500,2025-07-25 04:06:52,-6.88072044495771,107.455107618262,4.92126,,,2125.5475821251,4.265092,6.3529096,55.231629064,513.37600068,32,5,7.815,2125.5475821251,4.92126,11.1399612,75.998362012,-1.11847,-6.263432,0,246.6, -16.3, 0.6,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.5475821251,4.92126,6,P-GPS,
314600,2025-07-25 04:06:53,-6.88072098730962,107.455104875841,4.92126,,,2125.5475821251,4.265092,6.5766036,54.241471552,514.38978024,32,5,7.815,2125.5475821251,4.92126,11.1399612,75.998362012,-1.11847,-6.487126,0,246.5, -16.4, 0.4,0,0,1684,1024,1024,1024,100,0,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.5475821251,4.92126,6,P-GPS,
314700,2025-07-25 04:06:53,-6.88072156975646,107.455102198509,4.92126,,,2125.5475821251,4.265092,6.6213424,53.26771824,515.38059392,32,5,7.815,2125.5475821251,4.92126,11.1399612,75.998362012,-1.342164,-6.487126,0,246.5, -16.2, 0.7,0,0,1684,1060,1024,1024,100,5,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.5475821251,4.92126,6,P-GPS,
314800,2025-07-25 04:06:53,-6.88072220066656,107.455099269555,5.249344,,,2125.8756661251,4.265092,6.8897752,52.204397996,516.46655196,32,5,7.815,2125.8756661251,5.249344,11.1399612,75.998362012,-1.565858,-6.71082,0,246.4, -16.4, 0.8,0,0,1684,1129,1024,1024,100,16,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.8756661251,5.249344,6,P-GPS,
314900,2025-07-25 04:06:53,-6.88072288997725,107.45509647957,5.249344,,,2125.8756661251,4.265092,7.1134692,51.178807412,517.50985908,32,5,7.815,2125.8756661251,5.249344,11.1399612,75.998362012,-1.565858,-6.934514,0,246.5, -16.7, 0.7,0,0,1684,1129,1024,1024,100,16,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.8756661251,5.249344,6,P-GPS,
315000,2025-07-25 04:06:53,-6.88072362961787,107.455093633676,5.249344,,,2125.8756661251,4.265092,7.1134692,50.128282444,518.57613208,32,5,7.815,2125.8756661251,5.249344,11.1399612,75.998362012,-1.789552,-6.934514,0,246.6, -17, 1.4,0,0,1684,1137,1024,1024,100,17,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.8756661251,5.249344,6,P-GPS,
315100,2025-07-25 04:06:53,-6.88072446418437,107.455090544348,4.92126,,,2125.5475821251,4.265092,7.381902,48.983597368,519.7342686,32,5,7.815,2125.8756661251,5.249344,11.1399612,75.998362012,-1.789552,-7.158208,0,246.6, -16.9, 1.1,0,0,1684,1142,1024,1024,100,18,0,0,231.5,0,0,79,3.911,3.905,0,0,0,0,6.091,119.12,2125.5475821251,4.92126,6,P-GPS,
