time(millisecond),datetime,track_id,X,Y,Z,disparity
66900,2025-07-27 19:04:15.032,1,-0.9022565280606019,0.04897973741583799,8.351031672360108,216.97564697265625
67000,2025-07-27 19:04:15.132,1,-0.8380620721029665,0.031324333137410745,8.108573635635883,223.46353149414062
67100,2025-07-27 19:04:15.232,1,-0.7727805005390135,0.021066742161017202,7.957379733493936,227.70944213867188
67200,2025-07-27 19:04:15.332,1,-0.6541088046706478,2.893227051091805e-05,7.744199947226033,233.97775268554688
67300,2025-07-27 19:04:15.432,1,-0.5733866431448308,-0.009533290287544925,7.74685936799905,233.89743041992188
67400,2025-07-27 19:04:15.532,1,-0.34961173167231185,-0.03424662658440132,7.232070673610659,250.54656982421875
67500,2025-07-27 19:04:15.632,1,-0.26360762731026754,-0.04561683147165266,7.441562470889425,243.4932861328125
67600,2025-07-27 19:04:15.732,1,-0.0460237106822637,-0.06818361036844588,7.151490523238403,253.36962890625
67700,2025-07-27 19:04:15.832,1,0.14994489826418958,-0.07977513393859058,6.583105654727999,275.24554443359375
67800,2025-07-27 19:04:15.932,1,0.31452230131415704,-0.0878241644315581,6.31427967696889,286.96392822265625
67900,2025-07-27 19:04:16.032,1,0.38987638244088263,-0.08594900009527957,6.116343516893351,296.2506103515625
68000,2025-07-27 19:04:16.132,1,0.44919367147385275,-0.0839419730799807,5.889899285746458,307.64031982421875
68100,2025-07-27 19:04:16.232,1,0.44484861798003444,-0.09212417891018969,5.794782327071732,312.69000244140625
68200,2025-07-27 19:04:16.332,1,0.4046147124731065,-0.09717556546990516,5.770394696743475,314.01153564453125
68300,2025-07-27 19:04:16.432,1,0.35284672622103413,-0.09855416006736625,5.6877090964112265,318.5765075683594
68400,2025-07-27 19:04:16.532,1,0.2744390246414004,-0.10992827841282185,5.744297979657556,315.4381103515625
68500,2025-07-27 19:04:16.632,1,0.21390951178705872,-0.11133932444056337,5.719112094197861,316.8272399902344
68600,2025-07-27 19:04:16.732,1,0.1482788750782705,-0.10465757493311398,5.787182792913629,313.1006164550781
68700,2025-07-27 19:04:16.832,1,0.13219745395578467,-0.10266696364372878,5.819553791125536,311.3590087890625
68800,2025-07-27 19:04:16.932,1,0.11777227797985201,-0.11013254868177108,5.893762099057566,307.4386901855469
68900,2025-07-27 19:04:17.032,1,0.12097207441152204,-0.11153811786694684,5.8908576468678,307.59027099609375
69000,2025-07-27 19:04:17.132,1,0.12476618942781298,-0.11185411988588675,5.908268634115942,306.683837890625
69100,2025-07-27 19:04:17.232,1,0.13644906788685301,-0.10686194918486219,5.903529674768815,306.9300231933594
69200,2025-07-27 19:04:17.332,1,0.1465819142307785,-0.10924533269226433,5.921195856662522,306.0142822265625
69300,2025-07-27 19:04:17.432,1,0.15346792581317165,-0.10507078385767618,5.930948601170184,305.5110778808594
69400,2025-07-27 19:04:17.532,1,0.16117582025105484,-0.10622640084890293,5.891970672051113,307.53216552734375
69500,2025-07-27 19:04:17.632,1,0.1660940423016814,-0.1089318264966987,5.8997818477801465,307.125
69600,2025-07-27 19:04:17.732,1,0.17173866309963182,-0.1094979187550254,5.915441744782464,306.31195068359375
69700,2025-07-27 19:04:17.832,1,0.17240306779776435,-0.11017600905047292,5.9361411749162825,305.24383544921875
69800,2025-07-27 19:04:17.932,1,0.17651938351069,-0.11187161015291304,5.908759001417601,306.65838623046875
69900,2025-07-27 19:04:18.032,1,0.1748052093466345,-0.11485349217114557,5.933838172507252,305.3623046875
70000,2025-07-27 19:04:18.132,1,0.17310208390106893,-0.11564159519725657,5.971897101516503,303.4162292480469
70100,2025-07-27 19:04:18.232,1,0.17207300974128675,-0.11012180922847556,5.927830431597813,305.6717834472656
70200,2025-07-27 19:04:18.332,1,0.15431799284762937,-0.11467171387082777,5.823741816084695,311.1351013183594
70300,2025-07-27 19:04:18.432,1,0.10561611174004602,-0.10322104984566671,5.699840849326218,317.8984375
70500,2025-07-27 19:04:18.632,1,-0.1659241634596507,-0.0985035881429917,5.7380915022961085,315.779296875
70600,2025-07-27 19:04:18.732,1,-0.27183658427436885,-0.09402083558109335,5.336283983475522,339.5566101074219
